"id","code_insee","code_postal","ville"
28690,"69135","69860","MONSOLS"
28691,"69136","69700","MONTAGNY"
28692,"69137","69640","MONTMELAS ST SORLIN"
28693,"69138","69610","MONTROMANT"
28694,"69139","69770","MONTROTTIER"
28695,"69140","69480","MORANCE"
28696,"69141","69440","MORNANT"
28697,"69142","69350","LA MULATIERE"
28698,"69143","69250","NEUVILLE SUR SAONE"
28699,"69145","69460","ODENAS"
28700,"69146","69620","OINGT"
28701,"69147","69490","LES OLMES"
28702,"69148","69530","ORLIENAS"
28703,"69149","69600","OULLINS"
28704,"69150","69860","OUROUX"
28705,"69151","69460","LE PERREON"
28706,"69152","69310","PIERRE BENITE"
28707,"69153","69250","POLEYMIEUX AU MONT D OR"
28708,"69154","69290","POLLIONNAY"
28709,"69155","69590","POMEYS"
28710,"69156","69480","POMMIERS"
28711,"69157","69490","PONTCHARRA SUR TURDINE"
28712,"69158","69240","PONT TRAMBOUZE"
28713,"69159","69400","POUILLY LE MONIAL"
28714,"69160","69870","POULE LES ECHARMEAUX"
28715,"69161","69790","PROPIERES"
28716,"69162","69430","QUINCIE EN BEAUJOLAIS"
28717,"69163","69650","QUINCIEUX"
28718,"69164","69470","RANCHAL"
28719,"69165","69430","REGNIE DURETTE"
28720,"69166","69440","RIVERIE"
28721,"69167","69640","RIVOLET"
28722,"69168","69270","ROCHETAILLEE SUR SAONE"
28723,"69169","69550","RONNO"
28724,"69170","69510","RONTALON"
28725,"69171","69210","SAIN BEL"
28726,"69172","69460","SALLES ARBUISSONNAS EN BEAUJOLAIS"
28727,"69173","69490","SARCEY"
28728,"69174","69170","LES SAUVAGES"
28729,"69175","69210","SAVIGNY"
28730,"69176","69510","SOUCIEU EN JARREST"
28731,"69177","69210","SOURCIEUX LES MINES"
28732,"69178","69610","SOUZY"
28733,"69179","69700","ST ANDEOL LE CHATEAU"
28734,"69180","69440","ST ANDRE LA COTE"
28735,"69181","69170","ST APPOLINAIRE"
28736,"69182","69790","ST BONNET DES BRUYERES"
28737,"69183","69870","ST BONNET LE TRONCY"
28738,"69184","69440","STE CATHERINE"
28739,"69185","69860","ST CHRISTOPHE"
28740,"69186","69790","ST CLEMENT DE VERS"
28741,"69187","69930","ST CLEMENT LES PLACES"
28742,"69188","69170","ST CLEMENT SUR VALSONNE"
28743,"69189","69560","STE COLOMBE"
28744,"69190","69280","STE CONSORCE"
28745,"69191","69450","ST CYR AU MONT D OR"
28746,"69192","69870","ST CYR LE CHATOUX"
28747,"69193","69560","ST CYR SUR LE RHONE"
28748,"69194","69370","ST DIDIER AU MONT D OR"
28749,"69195","69440","ST DIDIER SOUS RIVERIE"
28750,"69196","69430","ST DIDIER SUR BEAUJEU"
28751,"69197","69460","ST ETIENNE DES OULLIERES"
28752,"69198","69460","ST ETIENNE LA VARENNE"
28753,"69199","69190","ST FONS"
28754,"69200","69490","ST FORGEUX"
28755,"69201","69610","STE FOY L ARGENTIERE"
28756,"69202","69110","STE FOY LES LYON"
28757,"69203","69610","ST GENIS L ARGENTIERE"
28758,"69204","69230","ST GENIS LAVAL"
28759,"69205","69290","ST GENIS LES OLLIERES"
28760,"69206","69830","ST GEORGES DE RENEINS"
28761,"69207","69650","ST GERMAIN AU MONT D OR"
28762,"69208","69210","ST GERMAIN NUELLES"
28763,"69209","69790","ST IGNY DE VERS"
28764,"69210","69860","ST JACQUES DES ARRETS"
28765,"69211","69220","ST JEAN D ARDIERES"
28766,"69212","69380","ST JEAN DES VIGNES"
28767,"69213","69700","ST JEAN DE TOUSLAS"
28768,"69214","69550","ST JEAN LA BUSSIERE"
28769,"69215","69640","ST JULIEN"
28770,"69216","69690","ST JULIEN SUR BIBOST"
28771,"69217","69870","ST JUST D AVRAY"
28772,"69218","69220","ST LAGER"
28773,"69219","69440","ST LAURENT D AGNY"
28774,"69220","69930","ST LAURENT DE CHAMOUSSET"
28775,"69221","69670","ST LAURENT DE VAUX"
28776,"69222","69620","ST LAURENT D OINGT"
28777,"69223","69490","ST LOUP"
28778,"69224","69860","ST MAMERT"
28779,"69225","69170","ST MARCEL L ECLAIRE"
28780,"69227","69850","ST MARTIN EN HAUT"
28781,"69228","69440","ST MAURICE SUR DARGOIRE"
28782,"69229","69870","ST NIZIER D AZERGUES"
28783,"69230","69620","STE PAULE"
28784,"69231","69210","ST PIERRE LA PALUD"
28785,"69233","69270","ST ROMAIN AU MONT D OR"
28786,"69234","69490","ST ROMAIN DE POPEY"
28787,"69235","69560","ST ROMAIN EN GAL"
28788,"69236","69700","ST ROMAIN EN GIER"
28789,"69237","69440","ST SORLIN"
28790,"69238","69590","ST SYMPHORIEN SUR COISE"
28791,"69239","69620","ST VERAND"
28792,"69240","69240","ST VINCENT DE REINS"
28793,"69241","69440","TALUYERS"
28794,"69242","69220","TAPONAS"
28795,"69243","69170","TARARE"
28796,"69244","69160","TASSIN LA DEMI LUNE"
28797,"69245","69620","TERNAND"
28798,"69246","69620","THEIZE"
28799,"69247","69470","THEL"
28800,"69248","69240","THIZY LES BOURGS"
28801,"69249","69510","THURINS"
28802,"69250","69890","LA TOUR DE SALVAGNY"
28803,"69251","69860","TRADES"
28804,"69252","69420","TREVES"
28805,"69253","69420","TUPIN ET SEMONS"
28806,"69254","69170","VALSONNE"
28807,"69255","69670","VAUGNERAY"
28808,"69256","69120","VAULX EN VELIN"
28809,"69257","69460","VAUX EN BEAUJOLAIS"
28810,"69258","69820","VAUXRENARD"
28811,"69259","69200","VENISSIEUX"
28812,"69260","69390","VERNAISON"
28813,"69261","69430","VERNAY"
28814,"69263","69770","VILLECHENEVE"
28815,"69264","69400","VILLEFRANCHE SUR SAONE"
28816,"69265","69640","VILLE SUR JARNIOUX"
28817,"69266","69100","VILLEURBANNE"
28818,"69267","69910","VILLIE MORGON"
28819,"69268","69390","VOURLES"
28820,"69269","69510","YZERON"
28821,"69270","69970","CHAPONNAY"
28822,"69271","69680","CHASSIEU"
28823,"69272","69360","COMMUNAY"
28824,"69273","69960","CORBAS"
28825,"69275","69150","DECINES CHARPIEU"
28826,"69276","69320","FEYZIN"
28827,"69277","69740","GENAS"
28828,"69278","69730","GENAY"
28829,"69279","69330","JONAGE"
28830,"69280","69330","JONS"
28831,"69281","69970","MARENNES"
28832,"69282","69330","MEYZIEU"
28833,"69283","69780","MIONS"
28834,"69284","69250","MONTANAY"
28835,"69285","69330","PUSIGNAN"
28836,"69286","69140","RILLIEUX LA PAPE"
28837,"69287","69720","ST BONNET DE MURE"
28838,"69288","69720","ST LAURENT DE MURE"
28839,"69289","69780","ST PIERRE DE CHANDIEU"
28840,"69290","69800","ST PRIEST"
28841,"69291","69360","ST SYMPHORIEN D OZON"
28842,"69292","69580","SATHONAY CAMP"
28843,"69293","69580","SATHONAY VILLAGE"
28844,"69294","69360","SEREZIN DU RHONE"
28845,"69295","69360","SIMANDRES"
28846,"69296","69360","SOLAIZE"
28847,"69297","69360","TERNAY"
28848,"69298","69780","TOUSSIEU"
28849,"69299","69124","COLOMBIER SAUGNIEU"
28850,"69299","69125","COLOMBIER SAUGNIEU"
28851,"69381","69001","LYON 01"
28852,"69382","69002","LYON 02"
28853,"69383","69003","LYON 03"
28854,"69384","69004","LYON 04"
28855,"69385","69005","LYON 05"
28856,"69386","69006","LYON 06"
28857,"69387","69007","LYON 07"
28858,"69388","69008","LYON 08"
28859,"69389","69009","LYON 09"
28860,"70001","70300","ABELCOURT"
28861,"70002","70500","ABONCOURT GESINCOURT"
28862,"70003","70180","ACHEY"
28863,"70004","70200","ADELANS ET LE VAL DE BITHAINE"
28864,"70005","70110","AILLEVANS"
28998,"70148","70360","CHEMILLY"
28865,"70006","70320","AILLEVILLERS ET LYAUMONT"
28866,"70007","70300","AILLONCOURT"
28867,"70008","70800","AINVELLE"
28868,"70009","70500","AISEY ET RICHECOURT"
28869,"70010","70210","ALAINCOURT"
28870,"70011","70280","AMAGE"
28871,"70012","70160","AMANCE"
28872,"70013","70210","AMBIEVILLERS"
28873,"70014","70200","AMBLANS ET VELOTTE"
28874,"70015","70170","AMONCOURT"
28875,"70016","70310","AMONT ET EFFRENEY"
28876,"70017","70210","ANCHENONCOURT ET CHAZEL"
28877,"70018","70100","ANCIER"
28878,"70019","70000","ANDELARRE"
28879,"70020","70000","ANDELARROT"
28880,"70021","70200","ANDORNAY"
28881,"70022","70700","ANGIREY"
28882,"70023","70800","ANJEUX"
28883,"70024","70100","APREMONT"
28884,"70025","70120","ARBECEY"
28885,"70026","70100","ARC LES GRAY"
28886,"70027","70600","ARGILLIERES"
28887,"70028","70360","AROZ"
28888,"70029","70200","ARPENANS"
28889,"70030","70100","ARSANS"
28890,"70031","70110","ATHESANS ETROITEFONTAINE"
28891,"70032","70100","ATTRICOURT"
28892,"70035","70500","AUGICOURT"
28893,"70036","70190","AULX LES CROMARY"
28894,"70037","70180","AUTET"
28895,"70038","70190","AUTHOISON"
28896,"70039","70700","AUTOREILLE"
28897,"70040","70110","AUTREY LES CERRE"
28898,"70041","70100","AUTREY LES GRAY"
28899,"70042","70110","AUTREY LE VAY"
28900,"70043","70100","AUVET ET LA CHAPELOTTE"
28901,"70044","70000","AUXON"
28902,"70045","70150","AVRIGNEY VIREY"
28903,"70046","70200","LES AYNANS"
28904,"70047","70000","BAIGNES"
28905,"70048","70140","BARD LES PESMES"
28906,"70049","70500","BARGES"
28907,"70050","70190","LA BARRE"
28908,"70051","70210","LA BASSE VAIVRE"
28909,"70052","70800","BASSIGNEY"
28910,"70053","70130","LES BATIES"
28911,"70054","70100","BATTRANS"
28912,"70055","70300","BAUDONCOURT"
28913,"70056","70160","BAULAY"
28914,"70057","70150","BAY"
28915,"70058","70100","BEAUJEU ET QUITTEUR"
28916,"70059","70190","BEAUMOTTE AUBERTANS"
28917,"70060","70150","BEAUMOTTE LES PIN"
28918,"70061","70290","BELFAHY"
28919,"70062","70270","BELMONT"
28920,"70063","70270","BELONCHAMP"
28921,"70064","70400","BELVERNE"
28922,"70065","70230","BESNANS"
28923,"70066","70500","BETAUCOURT"
28924,"70067","70300","BETONCOURT LES BROTTE"
28925,"70069","70210","BETONCOURT ST PANCRAS"
28926,"70070","70500","BETONCOURT SUR MANCE"
28927,"70071","70310","BEULOTTE ST LAURENT"
28928,"70072","70110","BEVEUGE"
28929,"70074","70500","BLONDEFONTAINE"
28930,"70075","70150","BONBOILLON"
28931,"70076","70700","BONNEVENT VELLOREILLE"
28932,"70077","70110","BOREY"
28933,"70078","70500","BOUGEY"
28934,"70079","70170","BOUGNON"
28935,"70080","70100","BOUHANS ET FEURG"
28936,"70081","70200","BOUHANS LES LURE"
28937,"70082","70230","BOUHANS LES MONTBOZON"
28938,"70083","70800","BOULIGNEY"
28939,"70084","70190","BOULOT"
28940,"70085","70190","BOULT"
28941,"70086","70500","BOURBEVELLE"
28942,"70087","70800","BOURGUIGNON LES CONFLANS"
28943,"70088","70190","BOURGUIGNON LES LA CHARITE"
28944,"70089","70120","BOURGUIGNON LES MOREY"
28945,"70090","70000","BOURSIERES"
28946,"70091","70500","BOUSSERAUCOURT"
28947,"70092","70140","BRESILLEY"
28948,"70093","70300","BREUCHES"
28949,"70094","70280","BREUCHOTTE"
28950,"70095","70160","BREUREY LES FAVERNEY"
28951,"70096","70400","BREVILLIERS"
28952,"70097","70800","BRIAUCOURT"
28953,"70098","70300","BROTTE LES LUXEUIL"
28954,"70099","70180","BROTTE LES RAY"
28955,"70100","70100","BROYE LES LOUPS ET VERFONTAINE"
28956,"70101","70140","BROYE AUBIGNEY MONTSEUGNY"
28957,"70102","70150","BRUSSEY"
28958,"70103","70280","LA BRUYERE"
28959,"70104","70700","BUCEY LES GY"
28960,"70105","70360","BUCEY LES TRAVES"
28961,"70106","70500","BUFFIGNECOURT"
28962,"70107","70190","BUSSIERES"
28963,"70109","70190","BUTHIERS"
28964,"70111","70240","CALMOUTIER"
28965,"70112","70500","CEMBOING"
28966,"70113","70230","CENANS"
28967,"70114","70500","CENDRECOURT"
28968,"70115","70000","CERRE LES NOROY"
28969,"70116","70400","CHAGEY"
28970,"70117","70400","CHALONVILLARS"
28971,"70118","70190","CHAMBORNAY LES BELLEVAUX"
28972,"70119","70150","CHAMBORNAY LES PIN"
28973,"70120","70290","CHAMPAGNEY"
28974,"70121","70400","CHAMPEY"
28975,"70122","70600","CHAMPLITTE"
28976,"70124","70100","CHAMPTONNAY"
28977,"70125","70100","CHAMPVANS"
28978,"70126","70140","CHANCEY"
28979,"70127","70360","CHANTES"
28980,"70128","70300","LA CHAPELLE LES LUXEUIL"
28981,"70129","70700","LA CHAPELLE ST QUILLAIN"
28982,"70130","70700","CHARCENNE"
28983,"70132","70100","CHARGEY LES GRAY"
28984,"70133","70170","CHARGEY LES PORT"
28985,"70134","70000","CHARIEZ"
28986,"70135","70120","CHARMES ST VALBERT"
28987,"70136","70000","CHARMOILLE"
28988,"70137","70230","CHASSEY LES MONTBOZON"
28989,"70138","70360","CHASSEY LES SCEY"
28990,"70140","70240","CHATENEY"
28991,"70141","70240","CHATENOIS"
28992,"70142","70140","CHAUMERCENNE"
28993,"70143","70500","CHAUVIREY LE CHATEL"
28994,"70144","70500","CHAUVIREY LE VIEIL"
28995,"70145","70190","CHAUX LA LOTIERE"
28996,"70146","70170","CHAUX LES PORT"
28997,"70147","70400","CHAVANNE"
28999,"70149","70400","CHENEBIER"
29000,"70150","70150","CHENEVREY ET MOROGNE"
29001,"70151","70140","CHEVIGNEY"
29002,"70152","70700","CHOYE"
29003,"70153","70120","CINTREY"
29004,"70154","70190","CIREY"
29005,"70155","70300","CITERS"
29006,"70156","70700","CITEY"
29007,"70157","70200","CLAIREGOUTTE"
29008,"70158","70000","CLANS"
29009,"70159","70230","COGNIERES"
29010,"70160","70400","COISEVAUX"
29011,"70162","70000","COLOMBE LES VESOUL"
29012,"70163","70000","COLOMBIER"
29013,"70164","70240","COLOMBOTTE"
29014,"70165","70120","COMBEAUFONTAINE"
29015,"70166","70000","COMBERJON"
29016,"70167","70170","CONFLANDEY"
29017,"70168","70800","CONFLANS SUR LANTERNE"
29018,"70169","70120","CONFRACOURT"
29019,"70170","70160","CONTREGLISE"
29020,"70171","70320","CORBENAY"
29021,"70172","70300","LA CORBIERE"
29022,"70174","70190","CORDONNET"
29023,"70175","70120","CORNOT"
29024,"70176","70310","CORRAVILLERS"
29025,"70177","70500","CORRE"
29026,"70178","70200","LA COTE"
29027,"70179","70000","COULEVON"
29028,"70180","70110","COURCHATON"
29029,"70181","70150","COURCUIRE"
29030,"70182","70400","COURMONT"
29031,"70183","70600","COURTESOULT ET GATEY"
29032,"70184","70400","COUTHENANS"
29033,"70185","70100","CRESANCEY"
29034,"70186","70240","LA CREUSE"
29035,"70187","70400","CREVANS ET LA CHAPELLE LES GRANGES"
29036,"70188","70240","CREVENEY"
29037,"70189","70190","CROMARY"
29038,"70190","70160","CUBRY LES FAVERNEY"
29039,"70192","70700","CUGNEY"
29040,"70193","70150","CULT"
29041,"70194","70800","CUVE"
29042,"70195","70200","DAMBENOIT LES COLOMBE"
29043,"70196","70800","DAMPIERRE LES CONFLANS"
29044,"70197","70230","DAMPIERRE SUR LINOTTE"
29045,"70198","70180","DAMPIERRE SUR SALON"
29046,"70199","70000","DAMPVALLEY LES COLOMBE"
29047,"70200","70210","DAMPVALLEY ST PANCRAS"
29048,"70201","70180","DELAIN"
29049,"70202","70210","DEMANGEVELLE"
29050,"70203","70000","LA DEMIE"
29051,"70204","70180","DENEVRE"
29052,"70205","70400","ECHAVANNE"
29053,"70206","70400","ECHENANS SOUS MONT VAUDOIS"
29054,"70207","70000","ECHENOZ LA MELINE"
29055,"70208","70000","ECHENOZ LE SEC"
29056,"70210","70270","ECROMAGNY"
29057,"70211","70600","ECUELLE"
29058,"70213","70300","EHUNS"
29059,"70214","70160","EQUEVILLEY"
29060,"70215","70400","ERREVET"
29061,"70216","70300","ESBOZ BREST"
29062,"70217","70310","ESMOULIERES"
29063,"70218","70100","ESMOULINS"
29064,"70219","70110","ESPRELS"
29065,"70220","70100","ESSERTENNE ET CECEY"
29066,"70221","70400","ETOBON"
29067,"70222","70700","ETRELLES ET LA MONTBLEUSE"
29068,"70224","70150","ETUZ"
29069,"70225","70100","FAHY LES AUTREY"
29070,"70226","70110","FALLON"
29071,"70227","70310","FAUCOGNEY ET LA MER"
29072,"70228","70160","FAVERNEY"
29073,"70229","70200","FAYMONT"
29074,"70230","70120","FEDRY"
29075,"70231","70130","FERRIERES LES RAY"
29076,"70232","70360","FERRIERES LES SCEY"
29077,"70233","70310","LES FESSEY"
29078,"70234","70230","FILAIN"
29079,"70235","70000","FLAGY"
29080,"70236","70160","FLEUREY LES FAVERNEY"
29081,"70237","70120","FLEUREY LES LAVONCOURT"
29082,"70238","70800","FLEUREY LES ST LOUP"
29083,"70239","70190","FONDREMAND"
29084,"70240","70800","FONTAINE LES LUXEUIL"
29085,"70242","70210","FONTENOIS LA VILLE"
29086,"70243","70230","FONTENOIS LES MONTBOZON"
29087,"70244","70160","FOUCHECOURT"
29088,"70245","70220","FOUGEROLLES"
29089,"70247","70600","FOUVENT ST ANDOCHE"
29090,"70248","70400","FRAHIER ET CHATEBIER"
29091,"70249","70800","FRANCALMONT"
29092,"70250","70200","FRANCHEVELLE"
29093,"70251","70180","FRANCOURT"
29094,"70252","70600","FRAMONT"
29095,"70253","70700","FRASNE LE CHATEAU"
29096,"70254","70200","FREDERIC FONTAINE"
29097,"70255","70130","FRESNE ST MAMES"
29098,"70256","70270","FRESSE"
29099,"70257","70130","FRETIGNEY ET VELLOREILLE"
29100,"70258","70300","FROIDECONCHE"
29101,"70259","70200","FROIDETERRE"
29102,"70260","70200","FROTEY LES LURE"
29103,"70261","70000","FROTEY LES VESOUL"
29104,"70262","70240","GENEVREUILLE"
29105,"70263","70240","GENEVREY"
29106,"70264","70110","GEORFANS"
29107,"70265","70100","GERMIGNEY"
29108,"70267","70500","GEVIGNEY ET MERCEY"
29109,"70268","70700","GEZIER ET FONTENELAY"
29110,"70269","70210","GIREFONTAINE"
29111,"70271","70110","GOUHENANS"
29112,"70272","70120","GOURGEON"
29113,"70273","70110","GRAMMONT"
29114,"70274","70120","GRANDECOURT"
29115,"70275","70190","GRANDVELLE ET LE PERRENOT"
29116,"70276","70400","GRANGES LA VILLE"
29117,"70277","70400","GRANGES LE BOURG"
29118,"70278","70170","GRATTERY"
29119,"70279","70100","GRAY"
29120,"70280","70100","GRAY LA VILLE"
29121,"70281","70130","GREUCOURT"
29122,"70282","70700","GY"
29123,"70283","70440","HAUT DU THEM CHATEAU LAMBERT"
29124,"70284","70800","HAUTEVELLE"
29125,"70285","70400","HERICOURT"
29126,"70286","70150","HUGIER"
29127,"70287","70210","HURECOURT"
29128,"70288","70190","HYET"
29129,"70289","70700","IGNY"
29130,"70290","70800","JASNEY"
29131,"70291","70500","JONVELLE"
29132,"70292","70500","JUSSEY"
29133,"70293","70500","LAMBREY"
29134,"70294","70200","LANTENOT"
29135,"70295","70270","LA LANTERNE ET LES ARMONTS"
29136,"70296","70230","LARIANS ET MUNANS"
29137,"70297","70600","LARRET"
29138,"70298","70120","LAVIGNEY"
29139,"70299","70120","LAVONCOURT"
29140,"70301","70190","LIEFFRANS"
29141,"70302","70140","LIEUCOURT"
29142,"70303","70240","LIEVANS"
29143,"70304","70200","LINEXERT"
29144,"70305","70100","LOEUILLEY"
29145,"70306","70200","LOMONT"
29146,"70307","70110","LONGEVELLE"
29147,"70308","70310","LA LONGINE"
29148,"70309","70230","LOULANS VERCHAMP"
29149,"70310","70200","LURE"
29150,"70311","70300","LUXEUIL LES BAINS"
29151,"70312","70400","LUZE"
29152,"70313","70200","LYOFFANS"
29153,"70314","70300","MAGNIVRAY"
29154,"70315","70800","MAGNONCOURT"
29155,"70316","70000","LE MAGNORAY"
29156,"70317","70110","LES MAGNY"
29157,"70318","70200","MAGNY DANIGON"
29158,"70319","70200","MAGNY JOBERT"
29159,"70320","70500","MAGNY LES JUSSEY"
29160,"70321","70200","MAGNY VERNOIS"
29161,"70322","70240","MAILLERONCOURT CHARETTE"
29162,"70323","70210","MAILLERONCOURT ST PANCRAS"
29163,"70324","70000","MAILLEY ET CHAZELOT"
29164,"70325","70190","MAIZIERES"
29165,"70326","70190","LA MALACHERE"
29166,"70327","70140","MALANS"
29167,"70328","70200","MALBOUHANS"
29168,"70329","70120","MALVILLERS"
29169,"70330","70400","MANDREVILLARS"
29170,"70331","70100","MANTOCHE"
29171,"70332","70110","MARAST"
29172,"70334","70150","MARNAY"
29173,"70335","70230","MAUSSANS"
29174,"70336","70110","MELECEY"
29175,"70337","70120","MELIN"
29176,"70338","70210","MELINCOURT"
29177,"70339","70270","MELISEY"
29178,"70340","70180","MEMBREY"
29179,"70341","70160","MENOUX"
29180,"70342","70130","MERCEY SUR SAONE"
29181,"70343","70160","MERSUAY"
29182,"70344","70300","MEURCOURT"
29183,"70345","70440","MIELLIN"
29184,"70347","70400","MIGNAVILLERS"
29185,"70348","70200","MOFFANS ET VACHERESSE"
29186,"70349","70110","MOIMAY"
29187,"70350","70120","MOLAY"
29188,"70351","70240","MOLLANS"
29189,"70352","70310","LA MONTAGNE"
29190,"70353","70140","MONTAGNEY"
29191,"70355","70190","MONTARLOT LES RIOZ"
29192,"70356","70700","MONTBOILLON"
29193,"70357","70230","MONTBOZON"
29194,"70358","70000","MONTCEY"
29195,"70359","70500","MONTCOURT"
29196,"70360","70210","MONTDORE"
29197,"70361","70270","MONTESSAUX"
29198,"70362","70500","MONTIGNY LES CHERLIEU"
29199,"70363","70000","MONTIGNY LES VESOUL"
29200,"70364","70110","MONTJUSTIN ET VELOTTE"
29201,"70366","70700","VILLERS CHEMIN ET MONT LES ETRELLES"
29202,"70367","70000","MONT LE VERNOIS"
29203,"70368","70180","MONTOT"
29204,"70369","70120","MONT ST LEGER"
29205,"70371","70100","MONTUREUX ET PRANTIGNY"
29206,"70372","70500","MONTUREUX LES BAULAY"
29207,"70373","70120","LA ROCHE MOREY"
29208,"70374","70140","MOTEY BESUCHE"
29209,"70375","70130","MOTEY SUR SAONE"
29210,"70376","70100","NANTILLY"
29211,"70378","70000","NAVENNE"
29212,"70380","70160","NEUREY EN VAUX"
29213,"70381","70000","NEUREY LES LA DEMIE"
29214,"70383","70190","NEUVELLE LES CROMARY"
29215,"70384","70130","NEUVELLE LES LA CHARITE"
29216,"70385","70200","LA NEUVELLE LES LURE"
29217,"70386","70360","LA NEUVELLE LES SCEY"
29218,"70387","70130","NOIDANS LE FERROUX"
29219,"70388","70000","NOIDANS LES VESOUL"
29220,"70389","70100","NOIRON"
29221,"70390","70000","NOROY LE BOURG"
29222,"70392","70120","OIGNEY"
29223,"70393","70700","OISELAY ET GRACHAUX"
29224,"70394","70100","ONAY"
29225,"70395","70110","OPPENANS"
29226,"70396","70110","ORICOURT"
29227,"70397","70230","ORMENANS"
29228,"70398","70300","ORMOICHE"
29229,"70399","70500","ORMOY"
29230,"70400","70500","OUGE"
29231,"70401","70360","OVANCHES"
29232,"70402","70600","OYRIERES"
29233,"70403","70200","PALANTE"
29234,"70404","70210","PASSAVANT LA ROCHERE"
29235,"70405","70190","PENNESIERES"
29236,"70406","70600","PERCEY LE GRAND"
29237,"70407","70190","PERROUSE"
29238,"70408","70140","PESMES"
29239,"70409","70600","PIERRECOURT"
29240,"70410","70150","PIN"
29241,"70411","70800","LA PISSEURE"
29242,"70412","70800","PLAINEMONT"
29243,"70413","70290","PLANCHER BAS"
29244,"70414","70290","PLANCHER LES MINES"
29245,"70415","70210","POLAINCOURT ET CLAIREFONTAINE"
29246,"70416","70240","POMOY"
29247,"70417","70360","PONTCEY"
29248,"70418","70130","LE PONT DE PLANCHES"
